Protein,AD_beta,AD_logp,PD_beta,PD_logp
SKAP2,-0.030459207484708574,-0.05111818445703152,0.0,-1.034889586157577
SKIV2L,0.10436001532424286,-0.9777754114029663,-0.11653381625595151,-1.322741877207281
SLA2,-0.06187540371808753,-0.9042938258931855,-0.040821994520255166,-2.171760351296576
SLAMF1,0.009950330853168092,-0.17386747188738727,-0.01005033585350145,-0.16798693181162255
SLAMF6,0.14842000511827322,-0.5790358301865949,-0.05129329438755058,-2.286681990343387
SLAMF7,-0.030459207484708574,-0.8301403410517638,-0.040821994520255166,-0.4885546042815215
SLAMF8,0.01980262729617973,-0.3466433009742277,0.01980262729617973,-0.2021854460066072
SLC12A2,-0.11653381625595151,-2.6077017076700733,-0.342490308946776,-0.7438208522164731
SLC13A1,0.14842000511827322,-2.0211031189909217,0.10436001532424286,-5.152886825427833
SLC16A1,0.02955880224154443,-3.665657932804035,0.11332868530700327,-0.5405966042157393
SLC1A4,0.01980262729617973,-2.4344430180753647,0.14842000511827322,-0.18017443111893422
SLC27A4,0.01980262729617973,-0.4856709959698635,0.01980262729617973,-0.28063067343751313
SLC28A1,-0.01005033585350145,-0.9082655251611462,0.06765864847381486,-0.10901363685381486
SLC34A3,-0.030459207484708574,-0.09285078409879613,0.009950330853168092,-0.28216760909192806
SLC39A14,0.058268908123975824,-0.14140300117587234,-0.020202707317519466,-0.5551540015248011
SLC39A5,-0.2484613592984996,-6.434104558466306,-0.18632957819149348,-8.357833246259629
SLC44A4,0.01980262729617973,-0.6036315348703452,-0.040821994520255166,-0.3417463223931378
SLC4A1,0.10436001532424286,-0.07047894121322534,-0.01005033585350145,-1.4803865985172733
SLC51B,-0.07257069283483537,-1.982969019475425,0.09531017980432493,-1.7548274905381491
SLC9A3R1,-0.06187540371808753,-1.7551271068124323,-0.08338160893905101,-1.5526021912093695
SLC9A3R2,-0.040821994520255166,-1.2076448915265028,-0.10536051565782628,-0.5243758346189352
SLIRP,-0.030459207484708574,-1.0311112806562828,-0.08338160893905101,-0.3928608579568651
SLIT2,0.01980262729617973,-0.22410849046828768,-0.020202707317519466,-0.2111833579252178
SLITRK1,0.09531017980432493,-0.40323038945295664,0.06765864847381486,-0.7582575408997255
SLITRK2,0.058268908123975824,-3.0899987781767795,-0.15082288973458366,-0.6464448171877752
SLITRK6,0.14842000511827322,-8.346961085094653,-0.342490308946776,-1.9871559677513473
SLK,-0.09431067947124129,-0.5585816046373666,-0.040821994520255166,-2.278401527019091
SLMAP,-0.020202707317519466,-0.5774073062925414,-0.030459207484708574,-0.336955656249655
SLURP1,0.08617769624105241,-6.287087935169513,-0.4620354595965587,-0.9624106156677095
SMAD1,-0.020202707317519466,-1.4064211937649453,-0.040821994520255166,-0.4778788342306608
SMAD2,-0.07257069283483537,-3.1960936213135214,-0.15082288973458366,-1.5232486107558043
SMAD3,-0.06187540371808753,-1.8157265775103342,-0.12783337150988489,-0.84877603067614
SMAD5,0.02955880224154443,-3.93203618988993,-0.35667494393873245,-0.14110143839952738
SMARCA2,0.0,-2.316127610330534,0.06765864847381486,-0.03405080833114316
SMC3,-0.09431067947124129,-0.5290060066125235,-0.05129329438755058,-1.287563898973702
SMNDC1,-0.10536051565782628,-1.2203594686725956,-0.08338160893905101,-1.9977319262231858
SMOC1,0.1823215567939546,-1.6342745080145251,-0.11653381625595151,-2.5184756360800247
SMOC2,0.131028262406404,-9.327998415444416,-0.31471074483970024,-1.8523316076717662
SMPD1,-0.030459207484708574,-1.349229951889035,0.06765864847381486,-0.43778076246679193
SMPD3,0.009950330853168092,-2.948520936028062,0.13976194237515863,-0.056827346413523216
SMPDL3A,-0.05129329438755058,-3.540652157217872,-0.10536051565782628,-1.0238989829086063
SMPDL3B,-0.08338160893905101,-0.6420700468334272,-0.040821994520255166,-1.8133921310964973
SMS,-0.09431067947124129,-0.07078055415413964,-0.01005033585350145,-1.6810179026285108
SMTN,-0.05129329438755058,-0.43237245104173117,-0.020202707317519466,-1.4529206793899376
SNAP23,-0.030459207484708574,-1.724473032072354,-0.05129329438755058,-0.9099571861855467
SNAP25,0.7466879474879751,-0.9109512448405211,-0.08338160893905101,-51.2638415301879
SNAP29,-0.01005033585350145,-0.9004804506514872,-0.030459207484708574,-0.16714086479208895
SNAPIN,-0.08338160893905101,-2.937628586625455,-0.16251892949777494,-1.4640855300767963
SNCA,-0.07257069283483537,-2.732108479550031,-0.08338160893905101,-3.283910629133874
SNCG,0.12221763272424911,-0.3707603607305282,-0.020202707317519466,-3.7074391038269168
SNED1,0.23901690047049992,-0.2828543486860418,0.04879016416943205,-3.072464300915776
SNRPB2,0.03922071315328133,-2.5325377990747437,-0.2231435513142097,-0.47242205528193104
SNU13,-0.030459207484708574,-0.15872056771021736,-0.01005033585350145,-0.48874127804088535
SNX15,-0.07257069283483537,-2.111473316960146,-0.13926206733350766,-1.0025611616148256
SNX18,-0.06187540371808753,-1.4095444334719147,0.12221763272424911,-0.5956826575657171
SNX2,-0.07257069283483537,-4.002811324273094,0.12221763272424911,-1.7767591841521853
SNX5,-0.11653381625595151,-0.43878336837963294,-0.08338160893905101,-0.8467951640934936
SNX9,-0.030459207484708574,-0.4852101428406871,-0.020202707317519466,-0.4974007059245391
SOD1,-0.030459207484708574,-0.4992540270168279,-0.030459207484708574,-0.33090838558652336
SOD2,0.12221763272424911,-0.9902021725722179,-0.07257069283483537,-1.7677312294795755
SOD3,0.04879016416943205,-0.29788400902167955,-0.030459207484708574,-0.7417636272191378
SORBS1,0.11332868530700327,-1.2057692503025226,0.11332868530700327,-1.5273562770947038
SORCS2,0.11332868530700327,-2.33200085536628,-0.15082288973458366,-1.3144755184535724
SORD,-0.020202707317519466,-0.3333200982334655,-0.020202707317519466,-0.2782753454300168
SORT1,-0.07257069283483537,-2.5269367237424474,-0.15082288973458366,-0.7487599250918067
SOST,-0.040821994520255166,-6.517558135312575,-0.2484613592984996,-0.4485863610859381
SOWAHA,0.0,-1.6123756583872146,0.11332868530700327,-0.02037124192684214
SOX2,-0.18632957819149348,-2.549727245904978,-0.37106368139083207,-1.2737589439382946
SOX9,0.04879016416943205,-2.1259432268160667,-0.2744368457017603,-0.29823140012106086
SPACA5_SPACA5B,0.2700271372130602,-1.1839030166418396,0.1570037488096647,-3.739011317959969
SPAG1,0.02955880224154443,-0.022032552913262147,0.0,-0.37812520755675477
SPARC,-0.01005033585350145,-0.18531302397352117,-0.01005033585350145,-0.14251030957870203
SPARCL1,0.131028262406404,-0.648047562849101,-0.07257069283483537,-1.2024802620548434
SPART,-0.08338160893905101,-2.032575459750973,-0.09431067947124129,-2.1229177221039053
SPESP1,-0.040821994520255166,-0.8021745308462166,-0.11653381625595151,-0.2494230934114025
SPINK1,0.3220834991691132,-0.9277308183373636,-0.06187540371808753,-11.21282087251989
SPINK2,0.12221763272424911,-5.232645924907319,-0.3856624808119846,-1.2975999738535853
SPINK4,0.1906203596086497,-2.000074427091,0.06765864847381486,-8.665426413979459
SPINK5,0.14842000511827322,-1.408794611892641,-0.10536051565782628,-1.846093630790387
SPINK6,-0.06187540371808753,-9.414907537717458,-0.2231435513142097,-1.0616144095655686
SPINK8,-0.16251892949777494,-2.2253763510568123,-0.2484613592984996,-1.7186040436027639
SPINT1,0.29266961396282004,-1.4372778677071634,-0.15082288973458366,-3.3816193089882423
SPINT2,-0.020202707317519466,-0.38970751565142253,-0.030459207484708574,-0.20923545508374128
SPINT3,0.009950330853168092,-2.2795829230311986,0.04879016416943205,-0.16668048618704134
SPOCK1,-0.4780358009429998,-0.08883802575167557,-0.01005033585350145,-7.596217451351823
SPON1,0.3364722366212129,-0.7809334518844744,-0.07257069283483537,-7.18218554575817
SPON2,0.19885085874516517,-2.7719437462814995,-0.1743533871447778,-3.04364394471143
SPP1,0.30010459245033816,-7.045056052519544,0.22314355131420976,-9.915560133770397
SPRED2,-0.05129329438755058,-1.3654272574425208,0.12221763272424911,-0.46511434689032743
SPRING1,-0.12783337150988489,-0.8410417642962114,0.058268908123975824,-2.2971753321724147
SPRR1B,-0.040821994520255166,-5.0692127378124425,0.131028262406404,-0.7874604402542956
SPRR3,0.10436001532424286,-0.5024272920201664,0.03922071315328133,-2.497249684595589
SPRY2,-0.01005033585350145,-0.6634015918805786,-0.020202707317519466,-0.1999075270825679
SPTBN2,-0.19845093872383832,-6.22984001733885,0.37843643572024505,-1.943125103896446
SPTLC1,-0.15082288973458366,-4.385076159752523,-0.3856624808119846,-1.5142825900741161
SRC,-0.01005033585350145,-0.14958574484887982,0.0,-0.31589424627118057
SRP14,-0.030459207484708574,-1.3254646930327616,-0.06187540371808753,-0.5502677668997473
SRPK2,0.0,-0.1381551457145941,0.009950330853168092,-0.07231411607604794
SRPX,0.34358970439007686,-6.599889769398506,0.41871033485818504,-5.818665855876835
SSB,0.03922071315328133,-0.34590041534753274,-0.020202707317519466,-0.6088901588265108
SSBP1,0.17395330712343798,-0.5915839988572617,-0.08338160893905101,-2.1922070422451414
SSC4D,-0.08338160893905101,-8.42877031106634,-0.10536051565782628,-4.628760973310924
SSC5D,0.01980262729617973,-0.8833979111298257,-0.06187540371808753,-0.25039392164859053
SSH3,-0.01005033585350145,-0.14854891670701506,-0.030459207484708574,-0.03341883854524069
SSNA1,0.009950330853168092,-0.3495352182615491,-0.030459207484708574,-0.05403873123167634
ST13,-0.09431067947124129,-0.9849560123820339,-0.07257069283483537,-1.7283023920152267
ST3GAL1,0.058268908123975824,-0.30612488575422264,-0.020202707317519466,-0.7871578259250419
ST6GAL1,-0.040821994520255166,-6.768300340249514,-0.342490308946776,-0.27567683654115704
ST8SIA1,-0.01005033585350145,-1.7639669054794476,0.12221763272424911,-0.1326635350361705
STAB2,-0.23572233352106983,-7.155879515625686,-0.5447271754416722,-2.2480826653871557
STAM,-0.21072103131565253,-0.8089500056281015,-0.10536051565782628,-2.6441767917274377
STAMBP,-0.040821994520255166,-0.12105945613974915,-0.01005033585350145,-0.7345105862000875
STAT2,-0.05129329438755058,-0.6305448939652368,-0.040821994520255166,-1.0013735805795612
STAT5B,-0.020202707317519466,-1.0564735361742708,-0.020202707317519466,-0.9424653221762289
STAU1,-0.15082288973458366,-3.2024868852263344,0.13976194237515863,-3.4485415368067396
STC1,0.01980262729617973,-2.830384035327592,-0.13926206733350766,-0.2511574340337192
STC2,0.058268908123975824,-0.04156444089870424,0.009950330853168092,-0.364367970963113
STEAP4,-0.030459207484708574,-0.468446824095974,0.02955880224154443,-0.42598003763135217
STIP1,-0.020202707317519466,-0.6000250254640662,0.02955880224154443,-0.3653035146446917
STK11,-0.030459207484708574,-0.8605651377803378,-0.030459207484708574,-0.545843037439339
STK24,0.01980262729617973,-1.5856132227213102,-0.06187540371808753,-0.3614350998109882
STK4,-0.030459207484708574,-0.03498051216494985,0.0,-0.8742425989688963
STOML2,-0.13926206733350766,-2.3278837421875074,0.0769610411361284,-4.937392824953659
STX16,0.02955880224154443,-0.04563209452496952,0.0,-0.40541408490986997
STX1B,0.12221763272424911,-3.2442338644310005,-0.2876820724517809,-1.8277648572438367
STX3,-0.18632957819149348,-2.7060343542873677,0.1906203596086497,-2.305080764593363
STX4,0.01980262729617973,-1.662965907168695,0.06765864847381486,-0.36045863307091663
STX5,-0.12783337150988489,-0.1484407096126098,0.01980262729617973,-1.4814330360320203
STX6,-0.01005033585350145,-1.5060552258914346,0.058268908123975824,-0.1115409496989977
STX7,0.0,-0.4126360993165249,-0.040821994520255166,-0.01470282778779791
STX8,0.058268908123975824,-0.704986616909818,0.03922071315328133,-0.8258965270622682
STXBP1,-0.06187540371808753,-0.19902870437876244,-0.01005033585350145,-1.3763122842359796
STXBP3,0.02955880224154443,-1.9741916809440396,-0.11653381625595151,-0.27975453590324956
SUGP1,-0.2484613592984996,-0.7457021041512448,-0.08338160893905101,-3.6740924822534002
SUGT1,0.009950330853168092,-0.3282538482793444,0.009950330853168092,-0.16366569383955265
SULT1A1,0.0,-0.6796400203543298,0.01980262729617973,-0.027154081621191487
SULT2A1,-0.040821994520255166,-0.7979399129927336,-0.040821994520255166,-0.5529529472881358
SUMF1,0.009950330853168092,-0.420209443560348,0.02955880224154443,-0.10046735228738383
SUMF2,-0.06187540371808753,-4.611101239967064,-0.15082288973458366,-1.0436327780813595
SUOX,0.04879016416943205,-0.5831149780440289,0.04879016416943205,-0.7076370860279068
SUSD1,-0.10536051565782628,-1.9025131217395919,-0.09431067947124129,-1.872888831597006
SUSD2,0.2468600779315258,-3.8540309280711016,0.2468600779315258,-3.2636760083578267
SUSD4,0.131028262406404,-0.2264985179261627,-0.030459207484708574,-1.7575793829467388
SUSD5,0.20701416938432612,-0.8147018453759914,-0.10536051565782628,-2.4240509619634896
SV2A,-0.21072103131565253,-2.3149049315145263,-0.13926206733350766,-5.198635483849943
SWAP70,-0.05129329438755058,-4.366129033843162,-0.37106368139083207,-0.4570520213869967
SYAP1,-0.1743533871447778,-3.8009101214109293,-0.19845093872383832,-3.6659610975120747
SYNGAP1,0.02955880224154443,-0.8448171079994669,0.06765864847381486,-0.3895938736194645
SYT1,0.4382549309311553,-2.141924840767177,-0.21072103131565253,-31.447733941552368
SYTL4,-0.08338160893905101,-1.610797831705287,-0.08338160893905101,-1.935250715219656
TAB2,-0.07257069283483537,-1.5339372751316835,-0.06187540371808753,-3.0310876332207157
TACC3,-0.01005033585350145,-0.6916501856162114,-0.020202707317519466,-0.2705357123954973
TACSTD2,-0.05129329438755058,-1.0204105258788494,-0.10536051565782628,-0.3270278598798565
TADA3,-0.21072103131565253,-4.836184127732022,-0.3285040669720361,-3.093567795351936
TAFA5,0.13976194237515863,-9.978211098732064,-0.35667494393873245,-1.9946103148247227
TAGLN3,-0.08338160893905101,-0.6684457933739243,0.04879016416943205,-1.3707994930273417
TALDO1,-0.01005033585350145,-3.1855736252680966,-0.2231435513142097,-0.12095979421489446
TANK,-0.020202707317519466,-0.202706491734327,0.009950330853168092,-0.417875886706902
TAP1,-0.030459207484708574,-1.6297365988472619,0.09531017980432493,-0.42040360795626835
TARBP2,-0.05129329438755058,-0.5378416558228404,0.01980262729617973,-1.4242100164716827
TARM1,-0.06187540371808753,-0.2261134671515155,-0.020202707317519466,-1.322288341736216
TARS1,-0.030459207484708574,-0.8112159450329195,-0.09431067947124129,-0.2114149967453282
TAX1BP1,-0.13926206733350766,-0.620251445297124,-0.05129329438755058,-3.0676520814861767
TBC1D17,-0.09431067947124129,-0.7138422029221825,0.04879016416943205,-1.5055612030725603
TBC1D23,-0.01005033585350145,-0.5519245003645509,0.01980262729617973,-0.22011983859455325
TBC1D5,0.0,-3.719608759927585,0.08617769624105241,-0.00282642658303259
TBCA,-0.040821994520255166,-1.5598835593790072,-0.07257069283483537,-0.9513524606053885
TBCB,-0.01005033585350145,-0.9061470385285999,0.02955880224154443,-0.33050975340589583
TBCC,-0.030459207484708574,-0.4711698578260009,-0.020202707317519466,-0.7226502246960018
TBL1X,-0.040821994520255166,-0.47772052484128186,-0.020202707317519466,-0.9710920379354191
TBR1,-0.08338160893905101,-0.8983535591431827,-0.09431067947124129,-1.0386679047492573
TCL1A,-0.07257069283483537,-8.764232485406001,-0.11653381625595151,-2.8658541284193233
TCL1B,-0.030459207484708574,-0.9238065172645227,0.02955880224154443,-0.6248705604531165
TCN1,0.45107561936021673,-0.1596852974396422,0.02955880224154443,-14.416990549998395
TCN2,0.35065687161316933,-0.7032278704094782,-0.07257069283483537,-7.587962542552239
TCOF1,0.0769610411361284,-0.7748992483574206,-0.11653381625595151,-0.5711244553245021
TCP11,-0.07257069283483537,-0.0625233135663499,0.009950330853168092,-1.1355894590067674
TCTN3,-0.21072103131565253,-4.255163384779839,-0.3856624808119846,-2.1471219148696306
TDGF1,0.009950330853168092,-0.35608373730724685,0.009950330853168092,-0.4645946187542812
TDO2,-0.18632957819149348,-2.400890598310186,-0.23572233352106983,-2.193495567742854
TDP1,-0.11653381625595151,-0.04291446972031778,0.0,-2.7320078883164056
TDRKH,-0.01005033585350145,-0.1035003867707625,0.0,-0.1498126734307585
TEF,-0.07257069283483537,-4.1305547076854365,-0.3011050927839216,-0.8087348108831564
TEK,0.12221763272424911,-0.7610418360212183,0.10436001532424286,-0.7878979634558997
TERF1,0.10436001532424286,-0.6266951775470512,0.10436001532424286,-0.8297855892495218
TET2,-0.020202707317519466,-2.674424002332661,0.0769610411361284,-0.4379206213188414
TEX101,0.10436001532424286,-0.5271945990979784,-0.05129329438755058,-1.668435381594226
TEX33,-0.09431067947124129,-1.6972676714797192,-0.18632957819149348,-0.895848586074317
TF,0.0,-1.0562927165571634,0.20701416938432612,-0.014001786095549106
TFAP2A,-0.07257069283483537,-0.6223046117516584,-0.05129329438755058,-1.2427147899541937
TFF1,0.11332868530700327,-2.448580745631085,-0.07257069283483537,-4.923616942130951
TFF2,0.14842000511827322,-1.1186360517930145,-0.05129329438755058,-4.473102025866296
TFF3,0.2468600779315258,-1.7397384157214248,0.09531017980432493,-7.290961954225208
TFPI,-0.16251892949777494,-6.660464824925703,-0.3285040669720361,-1.7234437077283398
TFPI2,0.1570037488096647,-1.337411340309389,-0.09431067947124129,-2.930623508786228
TFRC,0.14842000511827322,-0.5310523738895429,0.03922071315328133,-2.298683215229543
TG,0.06765864847381486,-0.6348370940385285,0.02955880224154443,-3.2092206860947794
TGFA,0.23111172096338664,-0.11126960107671331,-0.01005033585350145,-6.470531201778804
TGFB1,0.009950330853168092,-1.285597001895632,-0.08338160893905101,-0.13665159023934015
TGFB2,0.009950330853168092,-1.4792956520607274,-0.11653381625595151,-0.1517685215872044
TGFBI,-0.07257069283483537,-10.015537056344751,-0.4780358009429998,-0.5662128799732259
TGFBR1,0.5877866649021191,-0.427053361075387,0.09531017980432493,-10.908609498116899
TGFBR2,0.16551443847757333,-0.1411078997194922,0.01980262729617973,-2.269527757568645
TGFBR3,0.0769610411361284,-10.67135827929201,-0.40047756659712525,-0.6804232422887364
TGM2,0.0,-1.497424842169171,0.04879016416943205,-0.07418783949687942
